osm_id,osm_name,final_lams_id
9740704986-9740704987-0,עוזי חיטמן,9100.0
9740704987-9740704986-0,עוזי חיטמן,9100.0
9740704987-9740704988-0,עוזי חיטמן,9100.0
9740704988-9740704987-0,עוזי חיטמן,9100.0
9740704988-5948187031-0,עוזי חיטמן,9100.0
9740704989-5948187031-0,עוזי חיטמן,9100.0
9740704989-9740704990-0,עוזי חיטמן,9100.0
9740704990-9740704989-0,עוזי חיטמן,9100.0
9740704990-5948187049-0,עוזי חיטמן,9100.0
9740704991-5948187049-0,עוזי חיטמן,9100.0
9740704991-12389808353-0,עוזי חיטמן,9100.0
9740704992-12389808353-0,עוזי חיטמן,9100.0
9740704992-5948229803-0,עוזי חיטמן,9100.0
9740704993-9740705056-0,עוזי חיטמן,9100.0
9740704993-9740704994-0,עוזי חיטמן,9100.0
9740704994-9740704993-0,עוזי חיטמן,9100.0
9740704994-5948187051-0,עוזי חיטמן,9100.0
9740704995-5948187052-0,עוזי חיטמן,9100.0
9740704995-9740704996-0,עוזי חיטמן,9100.0
9740704996-9740704995-0,עוזי חיטמן,9100.0
9740704996-9740704997-0,עוזי חיטמן,9100.0
9740704997-9740704996-0,עוזי חיטמן,9100.0
9740704997-5948187053-0,עוזי חיטמן,9100.0
9740704998-5948229707-0,עוזי חיטמן,9100.0
9740704998-9740705060-0,עוזי חיטמן,9100.0
9740704999-9740705060-0,עוזי חיטמן,9100.0
9740704999-5948187054-0,עוזי חיטמן,9100.0
9740705000-5948187054-0,עוזי חיטמן,9100.0
9740705000-5948229694-0,עוזי חיטמן,9100.0
9740705001-5948187186-0,אהוד מנור,8934.0
9740705001-9740705002-0,אהוד מנור,8934.0
9740705002-9740705003-0,אהוד מנור,8934.0
9740705003-9740705004-0,אהוד מנור,8934.0
9740705004-5948187212-0,אהוד מנור,8934.0
9740705005-9740705006-0,אהוד מנור,8934.0
9740705006-9740705001-0,אהוד מנור,8934.0
9740705009-9740705010-0,חטיבת גולני,9051.0
9740705010-5948187199-0,חטיבת גולני,9051.0
9740705011-9740705012-0,חטיבת גולני,9051.0
9740705012-5948187196-0,חטיבת גולני,9051.0
9740705013-9208286904-0,חטיבת גולני,9051.0
9740705013-9740705014-0,חטיבת גולני,9051.0
9740705014-9740705019-0,חטיבת גולני,9051.0
9740705015-5948187225-0,חטיבת גולני,9051.0
9740705016-9740705017-0,חטיבת גולני,9051.0
9740705017-9740705018-0,חטיבת גולני,9051.0
9740705018-9740705013-0,חטיבת גולני,9051.0
9740705019-9740705015-0,חטיבת גולני,9051.0
9740705020-9740705021-0,שושנה דמארי,9142.0
9740705020-5948187065-0,שושנה דמארי,9142.0
9740705021-9740705022-0,שושנה דמארי,9142.0
9740705021-9740705020-0,שושנה דמארי,9142.0
9740705022-9740705033-0,שושנה דמארי,9142.0
9740705022-9740705021-0,שושנה דמארי,9142.0
9740705023-9740705024-0,שושנה דמארי,9142.0
9740705023-9740705033-0,שושנה דמארי,9142.0
9740705024-11072179461-0,שושנה דמארי,9142.0
9740705024-9740705023-0,שושנה דמארי,9142.0
9740705025-9740705026-0,שושנה דמארי,9142.0
9740705025-11072179461-0,שושנה דמארי,9142.0
9740705026-9740705034-0,שושנה דמארי,9142.0
9740705026-9740705025-0,שושנה דמארי,9142.0
9740705027-9740705028-0,שושנה דמארי,9142.0
9740705027-9740705034-0,שושנה דמארי,9142.0
9740705028-9740705029-0,שושנה דמארי,9142.0
9740705028-9740705027-0,שושנה דמארי,9142.0
9740705029-9740705030-0,שושנה דמארי,9142.0
9740705029-9740705028-0,שושנה דמארי,9142.0
9740705030-9740705031-0,שושנה דמארי,9142.0
9740705030-9740705029-0,שושנה דמארי,9142.0
9740705031-9740705032-0,שושנה דמארי,9142.0
9740705031-9740705030-0,שושנה דמארי,9142.0
9740705032-5948229692-0,חטיבת גולני,9051.0
9740705032-11072179460-0,חטיבת גולני,9051.0
9740705032-9740705031-0,שושנה דמארי,9142.0
9740705033-9740705023-0,שושנה דמארי,9142.0
9740705033-9740705022-0,שושנה דמארי,9142.0
9740705034-9740705027-0,שושנה דמארי,9142.0
9740705034-9740705026-0,שושנה דמארי,9142.0
9740705051-5948187030-0,נחום היימן,9095.0
9740705052-9740704980-0,עוזי חיטמן,9100.0
9740705052-5948187046-0,עוזי חיטמן,9100.0
9740705053-9740705061-0,עפרה חזה,nan
9740705053-9740705054-0,עפרה חזה,nan
9740705054-12389808353-0,עפרה חזה,nan
9740705056-5948187050-0,עוזי חיטמן,9100.0
9740705056-9740704993-0,עוזי חיטמן,9100.0
9740705056-9740705062-0,עפרה חזה,nan
9740705057-9740705058-0,עפרה חזה,nan
9740705058-9740705053-0,עפרה חזה,nan
9740705059-9740704997-0,יפה ירקוני,9065.0
9740705059-5948187026-0,יפה ירקוני,9065.0
9740705060-9740704998-0,עוזי חיטמן,9100.0
9740705060-9740704999-0,עוזי חיטמן,9100.0
9740705060-9740705059-0,יפה ירקוני,9065.0
9740705061-9740705053-0,עפרה חזה,nan
9740705061-5948187028-0,עפרה חזה,nan
9740705062-9740705057-0,עפרה חזה,nan
9740705159-9740705160-0,חטיבת גולני,9051.0
9740705160-9740705161-0,חטיבת גולני,9051.0
9740705161-9208286645-0,חטיבת גולני,9051.0
9740705162-9740705163-0,חטיבת גולני,9051.0
9740705163-9208286628-0,חטיבת גולני,9051.0
9740705164-5948187042-0,עוזי חיטמן,9100.0
9740705164-9740705171-0,עוזי חיטמן,9100.0
9740705165-9740705166-0,עוזי חיטמן,9100.0
9740705166-9740705167-0,עוזי חיטמן,9100.0
9740705167-9208286632-0,עוזי חיטמן,9100.0
9740705168-9740705169-0,עוזי חיטמן,9100.0
9740705169-9740705172-0,עוזי חיטמן,9100.0
9740705170-9740705171-0,עוזי חיטמן,9100.0
9740705171-9740705164-0,עוזי חיטמן,9100.0
9740705171-9740705165-0,עוזי חיטמן,9100.0
9740705172-9740705170-0,עוזי חיטמן,9100.0
9740705173-5948187038-0,עוזי חיטמן,9100.0
9740705173-5948187039-0,עוזי חיטמן,9100.0
9740705174-12389808373-0,עוזי חיטמן,9100.0
9740705174-5948187036-0,עוזי חיטמן,9100.0
9740705194-6945273643-0,שדרות יצחק רבין,nan
9740705194-6945273644-0,שדרות יצחק רבין,nan
9740705315-9740705326-0,מעפילי אגוז,9084.0
9740705315-6945361881-0,מעפילי אגוז,9084.0
9740705317-6945361881-0,שדרות יצחק רבין,nan
9740705317-6945361837-0,שדרות יצחק רבין,nan
9740705326-6945273496-0,מעפילי אגוז,9084.0
9740705326-9740705315-0,מעפילי אגוז,9084.0
9740705360-6945361858-0,"צה""ל",
9740705360-6945273542-0,"צה""ל",
9740705364-6945361879-0,"צה""ל",
9740705364-6945361858-0,"צה""ל",
9740705416-1380555166-0,כנרת,9071.0
9740705416-6945273568-0,כנרת,9071.0
9740705421-5945470714-0,הלורד בלפור,nan
9740705432-5945951902-0,כנרת,9071.0
9740705432-5945952513-0,כנרת,9071.0
9740705439-5948187491-0,גולדה מאיר,8965.0
9740705439-5948187492-0,גולדה מאיר,8965.0
9740705479-6945361876-0,"צה""ל",
9740705479-6945273553-0,"צה""ל",
9740705483-6945367607-0,כנרת,9071.0
9740705483-9740705484-0,כנרת,9071.0
9740705484-9740705483-0,כנרת,9071.0
9740705484-6945367587-0,כנרת,9071.0
10314435614-4972578667-0,העמל,9010.0
10314435641-3708147665-0,העמל,9010.0
10314435642-10314435613-0,העמל,9010.0
10603532908-6945367623-0,שדרות יצחק רבין,nan
10603532909-10603532908-0,שדרות יצחק רבין,nan
10603532910-10603532909-0,שדרות יצחק רבין,nan
10603532911-10603532910-0,שדרות יצחק רבין,nan
10603532913-10603532912-0,שדרות יצחק רבין,nan
10603532914-10603532913-0,שדרות יצחק רבין,nan
10603532915-10603583102-0,שדרות יצחק רבין,nan
10603532916-10603532915-0,שדרות יצחק רבין,nan
10603583100-5375945111-0,שדרות יצחק רבין,nan
10603583102-10603532914-0,שדרות יצחק רבין,nan
10603583104-10603586805-0,שדרות יצחק רבין,nan
10603586805-6945273627-0,שדרות יצחק רבין,nan
10603586809-10603583104-0,שדרות יצחק רבין,nan
11072136969-6945361858-0,"אח""י אילת",nan
11072136969-6945273526-0,"אח""י אילת",nan
11072179460-9740705032-0,חטיבת גולני,9051.0
11072179460-5948187196-0,חטיבת גולני,9051.0
11072179461-9740705025-0,שושנה דמארי,9142.0
11072179461-9740705024-0,שושנה דמארי,9142.0
11072179462-13190797724-0,אמנון ליפקין שחק,8946.0
11072179462-9208286670-0,אמנון ליפקין שחק,8946.0
11082653661-11082653665-0,העמל,9010.0
11082653661-13068142338-0,העמל,9010.0
11082653665-5007992878-0,העמל,9010.0
11082653665-11082653661-0,העמל,9010.0
11268698496-5948187037-0,עוזי חיטמן,9100.0
11268698496-5948187038-0,עוזי חיטמן,9100.0
11576009188-513937795-0,שאול המלך,9137.0
11576009188-998831022-0,שאול המלך,9137.0
11576009194-998831022-0,שאול המלך,9137.0
11576009194-4764799424-0,שאול המלך,9137.0
11626316829-5948229694-0,אהוד מנור,8934.0
11626316829-5948187191-0,אהוד מנור,8934.0
11700341607-251991942-0,שדרות מנחם בגין,nan
11700341608-11700341609-0,שדרות מנחם בגין,nan
11700341609-11700341607-0,שדרות מנחם בגין,nan
11700341610-11700341608-0,שדרות מנחם בגין,nan
11700341611-11700341617-0,שדרות מנחם בגין,nan
11700341615-5221157302-0,שדרות מנחם בגין,nan
11700341616-11700341615-0,שדרות מנחם בגין,nan
11700341617-11700341616-0,שדרות מנחם בגין,nan
11700341618-11700341610-0,שדרות מנחם בגין,nan
11700341619-11700341618-0,שדרות מנחם בגין,nan
11700341620-11700341619-0,שדרות מנחם בגין,nan
11700341621-11700341620-0,שדרות מנחם בגין,nan
11700341622-11700341611-0,שדרות מנחם בגין,nan
11700341623-11700341622-0,שדרות מנחם בגין,nan
11700341624-11700341623-0,שדרות מנחם בגין,nan
11700341625-11700341624-0,שדרות מנחם בגין,nan
11700341626-11700341625-0,שדרות מנחם בגין,nan
11700341627-5221157302-0,שדרות מנחם בגין,nan
11700341627-251991941-0,שדרות מנחם בגין,nan
11700341629-13032088620-0,שדרות מנחם בגין,nan
11700341629-11700341630-0,שדרות מנחם בגין,nan
11700341630-11700341629-0,שדרות מנחם בגין,nan
11700341630-11700341631-0,שדרות מנחם בגין,nan
11700341631-11700341630-0,שדרות מנחם בגין,nan
11700341631-251991943-0,שדרות מנחם בגין,nan
11700341632-251991943-0,שדרות מנחם בגין,nan
11700341632-251991942-0,שדרות מנחם בגין,nan
12385746755-5936674971-0,ירושלים הבירה,9067.0
12385746755-5952146726-0,ירושלים הבירה,9067.0
12385746759-5952146726-0,ירושלים הבירה,9067.0
12385746759-5936674985-0,ירושלים הבירה,9067.0
12385769155-2699962197-0,שאול המלך,9137.0
12385769155-12385769156-0,שאול המלך,9137.0
12385769156-513937789-0,שאול המלך,9137.0
12385769156-12385769155-0,שאול המלך,9137.0
12389808353-9740704991-0,עוזי חיטמן,9100.0
12389808353-9740704992-0,עוזי חיטמן,9100.0
12389808354-5948187488-0,גולדה מאיר,8965.0
12389808354-5948187489-0,גולדה מאיר,8965.0
12389808373-5948187499-0,עוזי חיטמן,9100.0
12389808373-9740705174-0,עוזי חיטמן,9100.0
12389808374-5948289937-0,גולדה מאיר,8965.0
12389808374-5948290612-0,גולדה מאיר,8965.0
12473165322-5952367905-0,טולידנו,9056.0
12473165322-1380455330-0,טולידנו,9056.0
12473165323-1380455330-0,יוסף טרומפלדור,nan
12473165323-5952367890-0,יוסף טרומפלדור,nan
12526256820-5936674937-0,השחם,9036.0
13032088619-251991944-0,שדרות מנחם בגין,nan
13032088619-13032088620-0,שדרות מנחם בגין,nan
13032088620-11700341629-0,שדרות מנחם בגין,nan
13032088620-13032088619-0,שדרות מנחם בגין,nan
13068142338-11082653661-0,העמל,9010.0
13068142338-5007992882-0,העמל,9010.0
13081267928-10603532916-0,שדרות יצחק רבין,nan
13190749556-5935316655-0,שאול המלך,9137.0
13190749556-5935316643-0,שאול המלך,9137.0
13190772264-5935479371-0,שאול המלך,9137.0
13190772264-5935479372-0,שאול המלך,9137.0
13190793036-1380555485-0,שאול המלך,9137.0
13190793036-2368568583-0,שאול המלך,9137.0
13190793041-5935316657-0,שאול המלך,9137.0
13190793041-5935316312-0,שאול המלך,9137.0
13190794791-5934860712-0,רמז,9130.0
13190794791-5935316295-0,רמז,9130.0
13190794793-5944952820-0,שדרות הארבעה,9140.0
13190794796-5934860712-0,שדרות הארבעה,9140.0
13190797724-5948187021-0,אמנון ליפקין שחק,8946.0
13190797724-11072179462-0,אמנון ליפקין שחק,8946.0
13190797725-5948187046-0,עוזי חיטמן,9100.0
13190797725-5948229757-0,עוזי חיטמן,9100.0
